Código;Descricao;;;;;;
90232119;CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1);;;;;;
90232127;CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1);;;;;;
90232135;CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1);;;;;;
90232143;CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1);;;;;;
90232151;CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1);;;;;;
90232160;CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1);;;;;;
90232178;HEMITARTARATO DE ZOLPIDEM;;;;;;
90232186;HEMITARTARATO DE ZOLPIDEM;;;;;;
90232194;HEMITARTARATO DE ZOLPIDEM;;;;;;
90232208;HEMITARTARATO DE ZOLPIDEM;;;;;;
90232216;HEMITARTARATO DE ZOLPIDEM;;;;;;
90232224;HEMITARTARATO DE ZOLPIDEM;;;;;;
90232232;HEMITARTARATO DE ZOLPIDEM;;;;;;
90232240;HEMITARTARATO DE ZOLPIDEM;;;;;;
90232259;ADVIL;;;;;;
90232267;ADVIL;;;;;;
90272242;CETOPROFENO;;;;;;
90272250;CETOPROFENO;;;;;;
90272200;PRAXETINA;;;;;;
90272218;PRAXETINA;;;;;;
90272226;PRAXETINA;;;;;;
90272234;PRAXETINA;;;;;;
90272269;NITROFURANTOINA;;;;;;
90272277;NITROFURANTOINA;;;;;;
90272285;NITROFURANTOINA;;;;;;
90272323;MELOXICAM;;;;;;
90272331;MELOXICAM;;;;;;
90272340;MELOXICAM;;;;;;
90272293;TROFURIM;;;;;;
90272307;TROFURIM;;;;;;
90272315;TROFURIM;;;;;;
90272358;ARTOPROFEN;;;;;;
90272366;ARTOPROFEN;;;;;;
90272374;ARTOPROFEN;;;;;;
90272382;ARTOPROFEN;;;;;;
90272390;ARTOPROFEN;;;;;;
90272404;ARTOPROFEN;;;;;;
90272412;ARTOPROFEN;;;;;;
90272420;ARTOPROFEN;;;;;;
90272439;PREGABALINA;;;;;;
90272447;PREGABALINA;;;;;;
90272463;PREGABALINA;;;;;;
90272471;PREGABALINA;;;;;;
90272498;PREGABALINA;;;;;;
90272480;PREGABALINA;;;;;;
90272455;PREGABALINA;;;;;;
90272501;PREGABALINA;;;;;;
90272510;PREGABALINA;;;;;;
90272528;PREGABALINA;;;;;;
90272617;CLORIDRATO DE DOBUTAMINA;;;;;;
90272625;CLORIDRATO DE DOBUTAMINA;;;;;;
90272633;CLORIDRATO DE DOBUTAMINA;;;;;;
90272536;ZOLPIREST;;;;;;
90272544;ZOLPIREST;;;;;;
90272552;ZOLPIREST;;;;;;
90272560;ZOLPIREST;;;;;;
90272579;ZOLPIREST;;;;;;
90272587;ZOLPIREST;;;;;;
90272595;ZOLPIREST;;;;;;
90272609;ZOLPIREST;;;;;;
90272676;MORFEGIX;;;;;;
90272684;MORFEGIX;;;;;;
90272692;MORFEGIX;;;;;;
90272641;ANIDULAFUNGINA;;;;;;
90272650;ANIDULAFUNGINA;;;;;;
90272668;ANIDULAFUNGINA;;;;;;
90293193;MEMONTIL;;;;;;
90293207;MEMONTIL;;;;;;
90293215;MEMONTIL;;;;;;
90293223;MEMONTIL;;;;;;
90291646;DUOQUEL;;;;;;
90291697;DUOQUEL;;;;;;
90291654;DUOQUEL;;;;;;
90291662;DUOQUEL;;;;;;
90291670;DUOQUEL;;;;;;
90291689;DUOQUEL;;;;;;
90291700;DUOQUEL;;;;;;
90291719;DUOQUEL;;;;;;
90291727;DUOQUEL;;;;;;
90291735;DUOQUEL;;;;;;
90291751;DUOQUEL;;;;;;
90291743;DUOQUEL;;;;;;
90291530;DUOQUEL;;;;;;
90291549;DUOQUEL;;;;;;
90291557;DUOQUEL;;;;;;
90291565;DUOQUEL;;;;;;
90291573;DUOQUEL;;;;;;
90291581;DUOQUEL;;;;;;
90291603;DUOQUEL;;;;;;
90291611;DUOQUEL;;;;;;
90291620;DUOQUEL;;;;;;
90291638;DUOQUEL;;;;;;
90291409;DUOQUEL;;;;;;
90291417;DUOQUEL;;;;;;
90291425;DUOQUEL;;;;;;
90291433;DUOQUEL;;;;;;
90291441;DUOQUEL;;;;;;
90291450;DUOQUEL;;;;;;
90291468;DUOQUEL;;;;;;
90291476;DUOQUEL;;;;;;
90291484;DUOQUEL;;;;;;
90291492;DUOQUEL;;;;;;
90291506;DUOQUEL;;;;;;
90291514;DUOQUEL;;;;;;
90291590;DUOQUEL;;;;;;
90291522;DUOQUEL;;;;;;
90289560;CIPROZER;;;;;;
90289579;CIPROZER;;;;;;
90289587;CIPROZER;;;;;;
90289595;CIPROZER;;;;;;
90289609;CIPROZER;;;;;;
90289617;CIPROZER;;;;;;
90290798;DICOXIBE;;;;;;
90290801;DICOXIBE;;;;;;
90290810;DICOXIBE;;;;;;
90290828;DICOXIBE;;;;;;
90290836;DICOXIBE;;;;;;
90290070;CLORIDRATO DE MEMANTINA;;;;;;
90290089;CLORIDRATO DE MEMANTINA;;;;;;
90290097;CLORIDRATO DE MEMANTINA;;;;;;
90290100;CLORIDRATO DE MEMANTINA;;;;;;
90290119;CLORIDRATO DE MEMANTINA;;;;;;
90290127;CLORIDRATO DE MEMANTINA;;;;;;
90290135;CLORIDRATO DE MEMANTINA;;;;;;
90290143;CLORIDRATO DE MEMANTINA;;;;;;
90290151;CLORIDRATO DE MEMANTINA;;;;;;
90290160;CLORIDRATO DE MEMANTINA;;;;;;
90290178;CLORIDRATO DE MEMANTINA;;;;;;
90290186;CLORIDRATO DE MEMANTINA;;;;;;
90290194;CLORIDRATO DE MEMANTINA;;;;;;
90290208;CLORIDRATO DE MEMANTINA;;;;;;
90290216;CLORIDRATO DE MEMANTINA;;;;;;
90288556;ATENOLOL+CLORTALIDONA;;;;;;
90288572;ATENOLOL+CLORTALIDONA;;;;;;
90288580;ATENOLOL+CLORTALIDONA;;;;;;
90288599;ATENOLOL+CLORTALIDONA;;;;;;
90288564;ATENOLOL+CLORTALIDONA;;;;;;
90288602;ATENOLOL+CLORTALIDONA;;;;;;
90288530;ATENOLOL+CLORTALIDONA;;;;;;
90288548;ATENOLOL+CLORTALIDONA;;;;;;
90293231;MEMONTIL;;;;;;
90293240;MEMONTIL;;;;;;
90293258;MEMONTIL;;;;;;
90293266;MEMONTIL;;;;;;
90293274;MEMONTIL;;;;;;
90293282;MEMONTIL;;;;;;
90293290;MEMONTIL;;;;;;
90293304;MEMONTIL;;;;;;
90313178;ATEPLUS;;;;;;
90313186;ATEPLUS;;;;;;
90313194;ATEPLUS;;;;;;
90313208;ATEPLUS;;;;;;
90313216;ADVIL;;;;;;
90313224;MONTELUCASTE DE SODIO;;;;;;
90313232;MONTELUCASTE DE SODIO;;;;;;
90313240;MONTELUCASTE DE SODIO;;;;;;
90313259;MONTELUCASTE DE SODIO;;;;;;
90313267;MONTELUCASTE DE SODIO;;;;;;
90313275;MONTELUCASTE DE SODIO;;;;;;
90313283;MONTELUCASTE DE SODIO;;;;;;
90313291;MONTELUCASTE DE SODIO;;;;;;
90313305;MONTELUCASTE DE SODIO;;;;;;
90313313;ADVIL;;;;;;
90313321;FLOZURA;;;;;;
90313330;FLOZURA;;;;;;
90313348;FLOZURA;;;;;;
90313356;FLOZURA;;;;;;
90313364;FLOZURA;;;;;;
90313372;ALENOST;;;;;;
90313380;ALENOST;;;;;;
90313399;ALENOST;;;;;;
90313402;ALENOST;;;;;;
90313410;ALENOST;;;;;;
90313429;ALENOST;;;;;;
90313437;ALENOST;;;;;;
90313445;ALENOST;;;;;;
90313453;BRONSECUR;;;;;;
90313461;BRONSECUR;;;;;;
90313470;BRONSECUR;;;;;;
90313488;PLENITUS;;;;;;
90313496;PLENITUS;;;;;;
90313500;PLENITUS;;;;;;
90313518;PLENITUS;;;;;;
90313526;PLENITUS;;;;;;
90313534;PLENITUS;;;;;;
90313542;PLENITUS;;;;;;
90313550;PLENITUS;;;;;;
90313569;PLENITUS;;;;;;
90313577;PLENITUS;;;;;;
90313585;PLENITUS;;;;;;
90313593;PLENITUS;;;;;;
90313607;PLENITUS;;;;;;
90313615;PLENITUS;;;;;;
90313623;PLENITUS;;;;;;
90313631;PLENITUS;;;;;;
90313640;CELECOXIBE;;;;;;
90313658;CELECOXIBE;;;;;;
90313666;CELECOXIBE;;;;;;
90313674;CELECOXIBE;;;;;;
90313682;CELECOXIBE;;;;;;
90313690;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313704;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313712;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313720;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313739;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313747;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313755;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313763;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313771;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313780;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313798;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313801;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313810;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313828;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313836;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313844;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313852;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313860;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313879;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313887;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313895;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313909;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313917;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313925;HEMIFUMARATO DE QUETIAPINA;;;;;;
90313933;VORICONAZOL;;;;;;
90313941;VORICONAZOL;;;;;;
90313950;LINEZOLIDA;;;;;;
90313968;LINEZOLIDA;;;;;;
90351320;FENOPROM;;;;;;
90351339;FENOPROM;;;;;;
90351347;FENOPROM;;;;;;
90351355;DICOXIBE;;;;;;
90351363;DICOXIBE;;;;;;
90351371;DICOXIBE;;;;;;
90351380;DICOXIBE;;;;;;
90351398;CLORIDRATO DE DORZOLAMIDA + MALEATO DE TIMOLOL;;;;;;
90351401;CLORIDRATO DE DORZOLAMIDA + MALEATO DE TIMOLOL;;;;;;
90351410;CLORIDRATO DE DORZOLAMIDA + MALEATO DE TIMOLOL;;;;;;
90351428;CLORIDRATO DE DORZOLAMIDA + MALEATO DE TIMOLOL;;;;;;
90351436;CLORIDRATO DE DORZOLAMIDA + MALEATO DE TIMOLOL;;;;;;
90351444;CLORIDRATO DE DORZOLAMIDA + MALEATO DE TIMOLOL;;;;;;
90351452;EXEMESTANO;;;;;;
90351460;EXEMESTANO;;;;;;
90351479;EXEMESTANO;;;;;;
90351487;DICOXIBE;;;;;;
90351495;PIGESIC;;;;;;
90351509;PIGESIC;;;;;;
90351517;PIGESIC;;;;;;
90351525;PIGESIC;;;;;;
90351533;PIGESIC;;;;;;
90351541;PIGESIC;;;;;;
90351550;PIGESIC;;;;;;
90351568;PIGESIC;;;;;;
90351576;PIGESIC;;;;;;
90351584;PIGESIC;;;;;;
90351592;PIGESIC;;;;;;
90351606;PIGESIC;;;;;;
90351614;LAMOTRIGINA;;;;;;
90351622;LAMOTRIGINA;;;;;;
90351630;LAMOTRIGINA;;;;;;
90351649;LAMOTRIGINA;;;;;;
90351657;LAMOTRIGINA;;;;;;
90351665;LAMOTRIGINA;;;;;;
90351673;LAMOTRIGINA;;;;;;
90351681;LAMOTRIGINA;;;;;;
90351690;LAMOTRIGINA;;;;;;
90351703;LAMOTRIGINA;;;;;;
90351711;LAMOTRIGINA;;;;;;
90351720;LAMOTRIGINA;;;;;;
90351738;CLORIDRATO DE PROMETAZINA;;;;;;
90351746;CLORIDRATO DE PROMETAZINA;;;;;;
90351754;CLORIDRATO DE PROMETAZINA;;;;;;
90363280;FLUZANTIC;;;;;;
90363299;FLUZANTIC;;;;;;
90363302;FLUZANTIC;;;;;;
90363310;FLUZANTIC;;;;;;
90363329;FLUZANTIC;;;;;;
90363337;FLUZANTIC;;;;;;
90363345;FLUZANTIC;;;;;;
90363353;FLUZANTIC;;;;;;
90363361;FLUZANTIC;;;;;;
90363370;FLUZANTIC;;;;;;
90359232;BREMETIX;;;;;;
90359275;BREMETIX;;;;;;
90359240;BREMETIX;;;;;;
90359283;BREMETIX;;;;;;
90359259;BREMETIX;;;;;;
90359291;BREMETIX;;;;;;
90359267;BREMETIX;;;;;;
90359305;BREMETIX;;;;;;
90359372;BREMETIX;;;;;;
90359380;BREMETIX;;;;;;
90359399;BREMETIX;;;;;;
90359402;BREMETIX;;;;;;
90358970;PLACITAM;;;;;;
90358996;PLACITAM;;;;;;
90359003;PLACITAM;;;;;;
90359020;PLACITAM;;;;;;
90359038;PLACITAM;;;;;;
90359046;PLACITAM;;;;;;
90359054;PLACITAM;;;;;;
90359062;PLACITAM;;;;;;
90359070;PLACITAM;;;;;;
90359089;PLACITAM;;;;;;
90359097;PLACITAM;;;;;;
90232275;FLUXILASE;;;;;;
90232283;FLUXILASE;;;;;;
90232291;MEVILIP;;;;;;
90232305;CARDVITA;;;;;;
90313976;MEVILIP;;;;;;
90313984;MEVILIP;;;;;;
90313992;MEVILIP;;;;;;
90314000;CARDVITA;;;;;;
90139992;BESFLOX;;;;;;
90140028;BESFLOX;;;;;;
90139917;AMELOVAS;;;;;;
90139941;AMELOVAS;;;;;;
90140184;CARDVITA H;;;;;;
90140168;CARDVITA H;;;;;;
90140150;CARDVITA;;;;;;
90140133;CARDVITA;;;;;;
90140621;PRENILAN;;;;;;
90140630;PRENILAN;;;;;;
90140524;MEVILIP;;;;;;
90140486;MEVILIP;;;;;;
90140478;MEVILIP;;;;;;
90140460;METILVITA;;;;;;
90140451;METILVITA;;;;;;
90140443;METILVITA;;;;;;
90140435;METILVITA;;;;;;
90140397;LENITRAL;;;;;;
90140389;LENITRAL;;;;;;
90140362;LENITRAL;;;;;;
90140281;KAPROSOL;;;;;;
90140273;KAPROSOL;;;;;;
90140257;KAPROSOL;;;;;;
90140095;CARDIONATO;;;;;;
90140079;CARDIONATO;;;;;;
90140648;ZIDIMAX;;;;;;
90140656;ZIDIMAX;;;;;;
90140680;ZIDIMAX;;;;;;
90140230;FLUXILASE;;;;;;
90140222;FLUXILASE;;;;;;
90141350;B-TABLOCK;;;;;;
90141369;B-TABLOCK;;;;;;
90141377;CICLOLATO;;;;;;
90141385;CICLOMIDRIN;;;;;;
90141431;LACRIBELL;;;;;;
90141440;MAXIBELL;;;;;;
90141458;MAXIFLOX;;;;;;
90141466;MAXIFLOX;;;;;;
90141474;MAXIFLOX-D;;;;;;
90141482;MAXIFLOX-D;;;;;;
90141490;MAXILERG;;;;;;
90141504;NEPODEX;;;;;;
90141512;NEPODEX;;;;;;
90141520;NOSTIL;;;;;;
90141539;OFTPRED;;;;;;
90141547;OXINEST;;;;;;
90141563;PILOCAN;;;;;;
90141580;PRESMIN;;;;;;
90141598;REGENCEL;;;;;;
90141601;TOBRACIN;;;;;;
90141610;TOBRACIN;;;;;;
90141628;TOBRACIN-D;;;;;;
90141636;TOBRACIN-D;;;;;;
90141393;ECOFILM;;;;;;
90141407;ECOFILM;;;;;;
90141415;FLUTINOL;;;;;;
90141423;HIGICLER;;;;;;
90143787;ADENOCARD;;;;;;
90143795;ADENOCARD;;;;;;
90143817;ANCORON;;;;;;
90143833;ANCORON;;;;;;
90143825;ANCORON;;;;;;
90143850;ANCORON;;;;;;
90143884;ANSITEC;;;;;;
90143876;ANSITEC;;;;;;
90143906;CALTREN;;;;;;
90143922;CALTREN;;;;;;
90143957;CARDILOL;;;;;;
90143973;CARDILOL;;;;;;
90143981;CARDILOL;;;;;;
90144015;CARDILOL;;;;;;
90144040;CARDILOL;;;;;;
90143949;CARDILOL;;;;;;
90143990;CARDILOL;;;;;;
90144031;CARDILOL;;;;;;
90143930;CARDILOL;;;;;;
90143965;CARDILOL;;;;;;
90144007;CARDILOL;;;;;;
90144023;CARDILOL;;;;;;
90144074;CEBRALAT;;;;;;
90144090;CEBRALAT;;;;;;
90144082;CEBRALAT;;;;;;
90144066;CEBRALAT;;;;;;
90144058;CEBRALAT;;;;;;
90314018;CEBRILIN;;;;;;
90144139;CEBRILIN;;;;;;
90144155;CEBRILIN;;;;;;
90144163;DEFLANIL;;;;;;
90144171;DEFLANIL;;;;;;
90144201;DIMINUT;;;;;;
90144210;DIMINUT;;;;;;
90144627;FINALOP;;;;;;
90144635;FINALOP;;;;;;
90144643;FLUCONAL;;;;;;
90144708;GESTINOL;;;;;;
90144740;LIBIAM;;;;;;
90144759;LIBIAM;;;;;;
90144880;MINIAN;;;;;;
90144899;MINIAN;;;;;;
90144910;MUVINOR;;;;;;
90144929;NAPRIX;;;;;;
90144945;NAPRIX;;;;;;
90144953;NAPRIX;;;;;;
90144961;NAPRIX;;;;;;
90144988;NAPRIX A;;;;;;
90144996;NAPRIX A;;;;;;
90145003;NAPRIX A;;;;;;
90145011;NAPRIX D;;;;;;
90145020;NAPRIX D;;;;;;
90145038;NATIFA;;;;;;
90145046;NATIFA PRO;;;;;;
90145062;OMEPRAZOL;;;;;;
90145070;OMEPRAZOL;;;;;;
90145089;OMEPRAZOL;;;;;;
90145097;OMEPRAZOL;;;;;;
90145100;ONTAX;;;;;;
90145119;ONTAX;;;;;;
90145127;ONTAX;;;;;;
90145178;PEPRAZOL;;;;;;
90145208;PLAMET;;;;;;
90145224;PLAMET;;;;;;
90359313;PLAMET;;;;;;
90359321;PLAMET;;;;;;
90145259;PLURAIR;;;;;;
90145267;PLURAIR;;;;;;
90145291;PROCIMAX;;;;;;
90145321;PROCIMAX;;;;;;
90145305;PROCIMAX;;;;;;
90145348;REPOGEN;;;;;;
90145356;REPOGEN CICLO;;;;;;
90145364;REPOGEN CONTI;;;;;;
90145399;SELECTA;;;;;;
90145437;SELIMAX;;;;;;
90145445;SENSITRAM;;;;;;
90145453;SENSITRAM;;;;;;
90145488;SIBLIMA;;;;;;
90145470;SIBLIMA;;;;;;
90145542;SUMAX;;;;;;
90314026;SUMAX;;;;;;
90145569;SUMAX;;;;;;
90314034;SUMAX;;;;;;
90314042;SUMAX;;;;;;
90145640;VASCLIN;;;;;;
90145658;VASCLIN;;;;;;
90145674;VEROTINA;;;;;;
90145682;VEROTINA;;;;;;
90145666;VEROTINA;;;;;;
90145607;TOPISON;;;;;;
90145615;TOPISON;;;;;;
90145593;TOPISON;;;;;;
90145720;ZETRON;;;;;;
90145712;ZETRON;;;;;;
90144678;FORMARE;;;;;;
90144848;METRI;;;;;;
90144864;METRI;;;;;;
90144872;METRI;;;;;;
90144244;ELANI;;;;;;
90145275;POZATO UNI;;;;;;
90144236;DOCELIBBS;;;;;;
90144228;DOCELIBBS;;;;;;
90144830;MAXIDRATE;;;;;;
90144252;ELANI CICLO;;;;;;
90144368;FAULDCISPLA;;;;;;
90144384;FAULDCISPLA;;;;;;
90144376;FAULDCISPLA;;;;;;
90144333;FAULDCARBO;;;;;;
90144341;FAULDCARBO;;;;;;
90144350;FAULDCARBO;;;;;;
90232313;FAULDCARBO;;;;;;
90232321;FAULDCARBO;;;;;;
90232330;FAULDCARBO;;;;;;
90144406;FAULDCITA;;;;;;
90144414;FAULDCITA;;;;;;
90144325;FAULDACAR;;;;;;
90144317;FAULDACAR;;;;;;
90144597;FAULDPAMI;;;;;;
90144503;FAULDMETRO;;;;;;
90144538;FAULDMETRO;;;;;;
90144546;FAULDMETRO;;;;;;
90144511;FAULDMETRO;;;;;;
90144473;FAULDFLUOR;;;;;;
90144457;FAULDFLUOR;;;;;;
90144600;FAULDVINCRI;;;;;;
90144481;FAULDLEUCO;;;;;;
90144490;FAULDLEUCO;;;;;;
90144295;FAULBLASTINA;;;;;;
90144562;FAULDOXO;;;;;;
90144554;FAULDOXO;;;;;;
90145534;STAVIGILE;;;;;;
90145518;STAVIGILE;;;;;;
90145526;STAVIGILE;;;;;;
90145151;OXALIBBS;;;;;;
90145143;OXALIBBS;;;;;;
90144651;FLUDALIBBS;;;;;;
90144694;GENLIBBS;;;;;;
90144686;GENLIBBS;;;;;;
90143809;ANASTROLIBBS;;;;;;
90144732;IUMI;;;;;;
90232348;RECONTER;;;;;;
90232356;RECONTER;;;;;;
90232364;RECONTER;;;;;;
90232372;ZOLIBBS;;;;;;
90232399;ÉGIDE;;;;;;
90232402;ÉGIDE;;;;;;
90232410;ÉGIDE;;;;;;
90232437;ZIDER;;;;;;
90232445;ZIDER;;;;;;
90232453;ANCORON;;;;;;
90232461;ANCORON;;;;;;
90232470;TARFIC;;;;;;
90232488;TARFIC;;;;;;
90232496;GESTINOL;;;;;;
90232500;ELANI CICLO;;;;;;
90232518;ELANI;;;;;;
90250478;OMEPRAZOL;;;;;;
90250605;STANGLIT;;;;;;
90250613;STANGLIT;;;;;;
90250621;STANGLIT;;;;;;
90250630;ATRED;;;;;;
90250648;ATRED;;;;;;
90250664;VELIJA;;;;;;
90250672;VELIJA;;;;;;
90250656;VELIJA;;;;;;
90250540;ÉGIDE;;;;;;
90250532;ANASTROLIBBS;;;;;;
90250737;PLENANCE;;;;;;
90250745;PLENANCE;;;;;;
90250753;PLENANCE;;;;;;
90250761;PLENANCE;;;;;;
90250788;NACTALI;;;;;;
90250796;NACTALI;;;;;;
90250524;MUVINLAX;;;;;;
90250770;PLENANCE;;;;;;
90250460;NAPRIX A;;;;;;
90250702;CLORIDRATO DE DULOXETINA;;;;;;
90250680;CLORIDRATO DE DULOXETINA;;;;;;
90250699;CLORIDRATO DE DULOXETINA;;;;;;
90250800;DESOGESTREL;;;;;;
90250710;ROSUVASTATINA CALCICA;;;;;;
90250729;ROSUVASTATINA CALCICA;;;;;;
90250559;ZIDER;;;;;;
90250818;FINALOP;;;;;;
90250494;ONTAX;;;;;;
90250508;ONTAX;;;;;;
90250516;ONTAX;;;;;;
90250567;TARFIC;;;;;;
90250575;TARFIC;;;;;;
90250583;TARFIC;;;;;;
90250591;TARFIC;;;;;;
90295196;TACROLIMO;;;;;;
90295200;TACROLIMO;;;;;;
90295218;TACROLIMO;;;;;;
90295226;TACROLIMO;;;;;;
90291980;FAULDVINCRI;;;;;;
90293185;MAXIDRATE;;;;;;
90314050;RECONTER;;;;;;
90314069;RECONTER;;;;;;
90314077;RECONTER;;;;;;
90314085;RECONTER;;;;;;
90314093;ÉGIDE;;;;;;
90314107;ÉGIDE;;;;;;
90314115;NAPRIX;;;;;;
90314123;NAPRIX;;;;;;
90314131;NAPRIX;;;;;;
90314140;IUMI;;;;;;
90314158;SUMAXPRO;;;;;;
90314174;FAULBLASTINA;;;;;;
90314182;NAPRIX;;;;;;
90314190;NAPRIX D;;;;;;
90314204;CANDESARTANA CILEXETILA+HIDROCLOROTIAZIDA;;;;;;
90314212;CANDESARTANA CILEXETILA+HIDROCLOROTIAZIDA;;;;;;
90314220;VENZER HCT;;;;;;
90314239;VENZER HCT;;;;;;
90314247;BROMIDRATO DE GALANTAMINA;;;;;;
90314255;BROMIDRATO DE GALANTAMINA;;;;;;
90314263;BROMIDRATO DE GALANTAMINA;;;;;;
90314271;BROMIDRATO DE GALANTAMINA;;;;;;
90314280;COGLIVE;;;;;;
90314298;COGLIVE;;;;;;
90314301;COGLIVE;;;;;;
90314310;COGLIVE;;;;;;
90314328;MAXIDRATE;;;;;;
90314336;MAXIDRATE;;;;;;
90314344;MAXIDRATE;;;;;;
90314352;VENZER HCT;;;;;;
90314360;VENZER HCT;;;;;;
90314379;CANDESARTANA CILEXETILA+HIDROCLOROTIAZIDA;;;;;;
90314387;CANDESARTANA CILEXETILA+HIDROCLOROTIAZIDA;;;;;;
90314395;PLENANCE;;;;;;
90340027;VATIS;;;;;;
90340035;VATIS;;;;;;
90340043;VATIS;;;;;;
90340051;VATIS;;;;;;
90340060;ZIDER;;;;;;
90351762;VENZER;;;;;;
90351770;VENZER;;;;;;
90351789;VENZER;;;;;;
90351797;VENZER;;;;;;
90351800;VENZER;;;;;;
90351819;VENZER;;;;;;
90351827;RECONTER;;;;;;
90078527;RENAGEL;;;;;;
90078551;THYMOGLOBULINE;;;;;;
90078411;ALDURAZYME;;;;;;
90078470;FABRAZYME;;;;;;
90078560;THYROGEN;;;;;;
90078500;MYOZYME;;;;;;
90078438;CEREZYME;;;;;;
90078497;MOZOBIL;;;;;;
90273753;FLUDARA;;;;;;
90273761;FLUDARA;;;;;;
90314409;AUBAGIO;;;;;;
90314417;LEMTRADA;;;;;;
90145763;CIPRAMIL;;;;;;
90145771;CIPRAMIL;;;;;;
90145780;CLOPIXOL;;;;;;
90145798;CLOPIXOL;;;;;;
90145801;CLOPIXOL;;;;;;
90145810;CLOPIXOL;;;;;;
90145860;LEXAPRO;;;;;;
90145879;LEXAPRO;;;;;;
90145941;LEXAPRO;;;;;;
90145950;LEXAPRO;;;;;;
90145925;LEXAPRO;;;;;;
90145909;LEXAPRO;;;;;;
90145887;LEXAPRO;;;;;;
90145895;LEXAPRO;;;;;;
90145828;EBIX;;;;;;
90145836;EBIX;;;;;;
90260953;EBIX;;;;;;
90260945;EBIX;;;;;;
90314425;EBIX;;;;;;
90314433;EBIX;;;;;;
90314441;EBIX;;;;;;
90314450;CIPRAMIL;;;;;;
90314468;CIPRAMIL;;;;;;
90314476;CIPRAMIL;;;;;;
90340078;BRINTELLIX;;;;;;
90340086;BRINTELLIX;;;;;;
90340094;BRINTELLIX;;;;;;
90340108;BRINTELLIX;;;;;;
90340116;BRINTELLIX;;;;;;
90340124;BRINTELLIX;;;;;;
90146123;BACINEO;;;;;;
90260040;CETAFRIN;;;;;;
90260023;DORAPLAX;;;;;;
90146387;FLOGILID;;;;;;
90146433;GASTROL;;;;;;
90146581;KETOMICOL;;;;;;
90146603;KETOMICOL;;;;;;
90146662;METILCORD;;;;;;
90146832;TINDAL;;;;;;
90260015;VIRILON;;;;;;
90260007;VIRILON;;;;;;
90259955;DORILAN;;;;;;
90232542;METRONIDAZOL + NISTATINA;;;;;;
90232550;NISTATINA;;;;;;
90149041;HEPATECT CP;;;;;;
90288211;ALBIOMIN;;;;;;
90288203;ALBIOMIN;;;;;;
90340132;PENTAGLOBIN;;;;;;
90340140;PENTAGLOBIN;;;;;;
90351835;INTRATECT;;;;;;
90351843;INTRATECT;;;;;;
90351851;INTRATECT;;;;;;
90351860;INTRATECT;;;;;;
90314484;LFM-CAPTOPRIL;;;;;;
90314492;LFM-CAPTOPRIL;;;;;;
90314506;LFM-CLOTRIMAZOL;;;;;;
90314514;LFM- RANITIDINA;;;;;;
90314522;LFM-RILUZOL;;;;;;
90314530;LFM-RILUZOL;;;;;;
90314549;LFM-RILUZOL;;;;;;
90314557;LFM-RILUZOL;;;;;;
90314565;LEFLUNOMIDA;;;;;;
90314573;LEFLUNOMIDA;;;;;;
90314581;LEFLUNOMIDA;;;;;;
90314590;LEFLUNOMIDA;;;;;;
90314603;LEFLUNOMIDA;;;;;;
90314611;LFM-HIDROCLOROTIAZIDA;;;;;;
90314620;LFM - ANLODIPINO;;;;;;
90314638;LFM-LEFLUNOMIDA;;;;;;
90314646;LFM-LEFLUNOMIDA;;;;;;
90314654;LFM-LEFLUNOMIDA;;;;;;
90314662;LFM-LEFLUNOMIDA;;;;;;
90314670;LFM-LEFLUNOMIDA;;;;;;
90314689;LFM - MONONITRATO DE ISOSSORBIDA;;;;;;
90314697;LFM - MONONITRATO DE ISOSSORBIDA;;;;;;
90314700;LFM - MONONITRATO DE ISOSSORBIDA;;;;;;
90314719;CLORIDRATO DE ZIPRASIDONA;;;;;;
